acc,loss
0.07305577376276512, 2.3088524467730647
0.2128829536527887, 2.1138200244785827
0.2128829536527887, 2.176969938650333
0.27284629484158157, 2.167209851258226
0.37182508510081175, 2.004273209201806
0.4354543074103168, 1.9076228822717802
0.4930610107357947, 1.776653050495939
0.5229117570044515, 1.7107862323075795
0.5459544383346425, 1.6369742724249499
0.5899450117831894, 1.5531004254412188
0.6048703849175177, 1.512438156302013
