acuracia,loss,frr,fpr
0.07305577376276512, 2.3080586235883445
0.2128829536527887, 2.8982502640573475, 0.8966454457173816, 0.44998646267051956
0.2128829536527887, 4.344979230283278, 0.8966454457173816, 0.4413069754473257
0.3527101335428123, 2.5317209305938673, 0.7392012328617564, 0.27930517621549444
0.13223356899711966, 3.2138517003435214, 0.9203186525681227, 0.43541288032178904
0.22021471589421315, 2.623938317002661, 0.8875030439051207, 0.38893854546050327
0.2403770620581304, 2.5537843346111937, 0.8667991284680971, 0.36679508741631717
0.4200052369730296, 2.138849864184903, 0.7009511022143216, 0.22922424557284646
0.3799423932966745, 1.9392273164007732, 0.6344586096663374, 0.2254221777012412
0.3330714846818539, 2.6565273518745527, 0.7670119796157653, 0.3187716934123948
0.5860172820109977, 1.6387954874870883, 0.5311187994820503, 0.1716785819758691
0.36108929039015447, 2.778569021364652, 0.7334323620807329, 0.2594308212692208
0.5307672165488347, 1.720244334222962, 0.5973457830760898, 0.1895511327523424
0.6260801256873527, 1.3177611222790624, 0.46289864247046325, 0.14158026492877396
0.5519769573186698, 1.4659851523134277, 0.571951296214674, 0.22251059653223515
0.5663786331500392, 1.3642273122782747, 0.5320721300262508, 0.15735113305749238
0.5765907305577376, 1.4418801015006872, 0.5240267405587351, 0.1659436319626473
0.600942655145326, 1.396346745365776, 0.5137745500288396, 0.1483421862909905
0.6266038229903116, 1.2978553804303132, 0.47003760038190123, 0.13062937911377126
0.5881120712228332, 1.429869703338712, 0.5060675493182009, 0.14158624556781302
0.6255564283843938, 1.3038229594569488, 0.47398970200228263, 0.13606347118980688
0.6119402985074627, 1.3577685174987044, 0.5031632386628763, 0.1389028688384543
0.6289604608536266, 1.2537515030849606, 0.46982390895728016, 0.14066761524539362
0.6237234878240377, 1.2713521454874614, 0.4785166640256605, 0.1348765408723866
0.6451950772453522, 1.1367729392350971, 0.45726193216235095, 0.12853792743929088
0.7284629484158156, 0.9010877749890198, 0.342141519155711, 0.10674194817551799
0.6810683424980362, 1.0413883959106227, 0.41888516581782403, 0.11236184966000758
0.6878764074365017, 1.0817861561998154, 0.3375433615118694, 0.10357113886480654
0.6108929039015449, 1.5241206598495682, 0.3551605058458476, 0.1276429041944805
0.6569782665619273, 1.312295240407254, 0.3627515575745817, 0.10848754831774979
0.7488871432312123, 0.8317112473319603, 0.3101437767375542, 0.10138476297375625
