acuracia,loss,frr,fpr
0.07305577376276512, 2.3080586235883445
0.20843152657763814, 2.2398966555197095, 0.887981018611377, 0.3257732211136096
0.24875621890547264, 2.9506863384354207, 0.7844479027809284, 0.25968576364582974
0.2152395915161037, 2.561610366480923, 0.8943478786770637, 0.44397927825568956
0.14087457449594135, 2.776954933302538, 0.8695734803164381, 0.4305660397009679
0.22126211050013092, 2.4522181483393846, 0.8603161396170751, 0.3216877240434423
0.3341188792877717, 2.841090290064617, 0.7633809213423086, 0.32656149063149253
0.17543859649122806, 2.6465994583793484, 0.8256181008688552, 0.35184682972164627
0.48572924849437027, 1.578589207918802, 0.6332087416278581, 0.22773488886083365
0.3956533123854412, 2.153590371566438, 0.7056834617833747, 0.24263006007554894
0.39512961508248234, 2.038621289379998, 0.6878683346158948, 0.23819647645828748
0.603299293008641, 1.3463149339401557, 0.48000400842485114, 0.15496601061960624
0.4218381775333857, 1.8665855776185218, 0.6646019626068637, 0.2581327960069975
0.6378633150039277, 1.2429626752788498, 0.5217071936254735, 0.17302958742817123
0.41921969101859125, 2.0341813251612457, 0.6556439112095352, 0.24673841552242823
0.5326001571091908, 1.3873403540763172, 0.5670496579280561, 0.20481361858519725
0.6540979313956533, 1.0887515432084027, 0.4481256765940467, 0.1408838963404785
0.4459282534694946, 1.894303914586545, 0.6315468738795114, 0.26958105478515015
0.6750458235140089, 0.9486482987451896, 0.45593131507643714, 0.1343972835787694
0.6082744173867505, 1.24908821143774, 0.5396863640789451, 0.15244721821349752
0.7109190887666929, 0.891353069203968, 0.41533933269614, 0.13485014583855834
0.6991358994501178, 0.9407630549669637, 0.4230391571798675, 0.1379565512812442
0.7166797590992406, 0.8332567902115564, 0.41169977618708503, 0.11751233677657055
0.7559570568211573, 0.7638182484601634, 0.3465417021964785, 0.11168099900427737
0.6923278345116523, 0.957042676108053, 0.42133909732536284, 0.1438575205349744
0.7046347211311862, 0.883520439944617, 0.3605944344152792, 0.12332241018089954
0.7282010997643362, 0.8613789191223673, 0.3445469965339444, 0.11596110102850754
0.8253469494632103, 0.5705880765411998, 0.2677745371592139, 0.09131939408448014
0.7771667975909924, 0.7181674443837913, 0.30800634684932193, 0.09928580860631511
0.6328881906258182, 1.2440264032921433, 0.46917074087078203, 0.18478833543294818
0.6520031421838177, 0.9881420994875404, 0.37621463196571603, 0.13241624664902146
