acuracia,loss,frr,fpr
0.10736736233341715, 2.305482146126678
0.17437767161176768, 2.422938520431159, 0.8233881516782029, 0.4006415913968439
0.13540357053055066, 2.542468713026476, 0.8768751630205165, 0.4308735990916641
0.1054815187327131, 2.9514559412050523, 0.9042192860931386, 0.48954244752801107
0.16193110384712095, 3.02101509907766, 0.9248406195297165, 0.4878058719522827
0.10271561478501383, 3.5992033786908717, 0.9076188794426072, 0.5036474855491659
0.12383706311289917, 2.7189849377098114, 0.8861868307026238, 0.4785803745279397
0.16193110384712095, 2.4512807417071762, 0.9248406195297165, 0.4870256542423258
0.17349761126477245, 2.7997206312674265, 0.8226302018098995, 0.2688171409008822
0.16193110384712095, 3.309467543500106, 0.9248406195297165, 0.48848914336009847
0.16193110384712095, 3.112538982871222, 0.9248406195297165, 0.4905928228103265
0.15375911491073674, 2.7871964862591243, 0.849808207988413, 0.29801912783335843
0.2149861704802615, 2.411439567182362, 0.8789328847829151, 0.3700502268852828
0.13930098063867236, 2.4555225278493715, 0.8618891052260312, 0.32491636746411223
0.16193110384712095, 3.425791726729357, 0.9248406195297165, 0.48924550951311885
0.19650490319336184, 2.643073526116241, 0.8940597558673852, 0.4091601510542008
0.15363339200402312, 2.853919286564693, 0.8396896667230637, 0.30802032505278987
0.18619562484284638, 3.315151797814085, 0.905391291587888, 0.4306540984501812
0.21385466431983907, 2.493277824911185, 0.7696848240177533, 0.25283652562014575
0.27897912999748553, 2.167768746839266, 0.7746241729016884, 0.22851181096249465
0.17136032185064118, 3.738845255898922, 0.916665706626199, 0.4597713396352781
0.1683429720895147, 3.855865984446954, 0.9186190460619986, 0.46717073861321573
0.1405582097058084, 2.914026286390249, 0.8527888203128785, 0.30724362980397585
0.18217249182801107, 3.4061383423750233, 0.9090364728858542, 0.43807665815037855
0.16117676640683934, 2.7281890301989766, 0.826068454042341, 0.2744643348212168
0.2144832788534071, 2.268640463334818, 0.7719122386969733, 0.2301272703991331
0.25194870505406086, 2.7196812118631466, 0.8432364547811781, 0.3312151141290521
0.28300226301232084, 2.272573058531606, 0.8169734868629612, 0.27165624606715044
0.21184309781242142, 2.7066149904196184, 0.8838428521924958, 0.3053996840844655
0.24427960774453106, 2.4578707677419684, 0.8489720087019501, 0.33587193460882675
0.19650490319336184, 2.2033221508529217, 0.7847496203185682, 0.28406176878889877
0.2617550917777219, 2.3998914348148417, 0.8230744077222566, 0.28649779434045225
0.16469700779482022, 4.115806051081144, 0.9230466649202295, 0.4790126627452048
0.21687201408096554, 2.3047669470377654, 0.7946032194056045, 0.27825954268328207
0.16670857430223787, 2.740294302771791, 0.822792578272294, 0.3103899776693779
0.14935881317576064, 2.9383350115401496, 0.8476914924392897, 0.32689570927484135
0.20354538596932362, 3.25286607790728, 0.889474337338301, 0.3964880918984934
0.12962031682172492, 3.5421573213065782, 0.8734637426394767, 0.39732903823247284
0.14269549911993964, 2.8605025037055283, 0.8456566547070611, 0.32873484469069164
0.14923309026904702, 2.61358019320291, 0.8344910331107238, 0.3745406396017352
0.27558461151621827, 2.3143199293838843, 0.8065621308628174, 0.2638832043846657
0.1751320090520493, 2.8608184671144197, 0.8162351831834793, 0.314013929692006
0.21737490570781998, 2.4520014843746347, 0.7922053529560563, 0.31339244969425206
0.22542117173749057, 2.411176202650612, 0.7820571636383494, 0.24382646130596305
0.17852652753331658, 2.680333101763658, 0.8089942705529987, 0.2773585740140133
0.2995976866985165, 2.0359067467549714, 0.7776241148926899, 0.24509325761602216
0.210082977118431, 3.315597958976592, 0.8849400458461752, 0.39660983233118463
0.2103344229318582, 3.294528451396224, 0.8810384147115821, 0.3842933176544202
0.19763640935378426, 2.6512054467256685, 0.7772720908431577, 0.2548084390332297
0.14684435504148857, 3.1239863970743853, 0.8620505954316129, 0.37615680879278107
0.20027659039476992, 2.6182609142813815, 0.7893195388256706, 0.32715075040315567
0.26401810409856674, 2.605522180666928, 0.828785371895836, 0.31139378977098064
0.2651496102589892, 2.453528416525457, 0.8131427734686416, 0.29939933414630276
0.13138043751571538, 3.919426050234557, 0.8694564251992034, 0.4036551968768097
0.25660045260246417, 2.4671340216122624, 0.8344493790795444, 0.3276025530229638
0.1567764646718632, 3.5997394076732347, 0.8219154217418013, 0.28695244960070865
0.25974352527030425, 2.3316173816794334, 0.7454332709829701, 0.28761442724771674
0.19424189087251698, 2.3179143412960874, 0.803503039325901, 0.27209123911103894
0.2862710585868745, 1.9308810919290935, 0.7055835709510011, 0.21013648699338042
0.2543374402816193, 2.1773349809150524, 0.7383161520996453, 0.2285932855877008
0.24000502891626854, 2.2638696828079126, 0.7397173174104184, 0.2332468746077655
0.30915262760875034, 2.043426832370132, 0.7730467396827261, 0.24407168317093952
0.3046266029670606, 2.0309974363409515, 0.6899640853323662, 0.21004882333222358
0.20341966306261, 3.3127742745197684, 0.7819213724773687, 0.2974988591546194
0.21184309781242142, 2.948308902585854, 0.7751756920771697, 0.29205169878671794
0.2777219009303495, 2.0763080865856627, 0.7093374961746396, 0.24291058941523963
0.2933115413628363, 2.3635116179504374, 0.7156716053957148, 0.2510194878892096
0.34536082474226804, 1.9881077317817444, 0.7256469997522497, 0.20838705934010956
0.22026653256223283, 2.0720966321561156, 0.7804740877197383, 0.2780086619324064
0.2980890118179532, 2.1886164494006812, 0.7887696524589123, 0.2891063095179166
0.22039225546894645, 2.4751383785045054, 0.7694901316930841, 0.23032748040180642
0.2666582851395524, 2.36371483680199, 0.7462578503240275, 0.2538034068966257
0.2069399044505909, 3.4660005504750173, 0.7766925934375299, 0.30987051135152127
0.21171737490570783, 2.6945128646333343, 0.7830630297458181, 0.25987271587492144
0.20203671108876037, 3.8194800190063676, 0.7884797255248488, 0.3154535225957842
0.24817701785265275, 3.148530521272474, 0.7298220217118978, 0.2739091360265153
0.3348001005783254, 1.866739590583673, 0.6712527933017448, 0.18118213825230872
0.329519738496354, 1.8586286858851988, 0.6755237101138357, 0.20806795593555194
0.3351772692984662, 2.1018262729517083, 0.7422968585788067, 0.21310572472740116
0.31028413376917274, 1.984382459483076, 0.6873852408113525, 0.19836025894782894
0.1801609253205934, 2.6619708097764887, 0.8061729642873297, 0.2948709889348157
0.28237364847875285, 2.188547596541487, 0.6929995456456106, 0.1853160209793777
0.31745033945184814, 2.1249361323679334, 0.76328857911939, 0.261070778149746
0.2584862962031682, 2.8578721892673156, 0.8254850045042076, 0.33463441759916973
0.2553432235353281, 2.154541232619179, 0.7301960989393173, 0.2465428973496645
0.2841337691727433, 2.3999775921635993, 0.7194445697024929, 0.22551693500955136
0.2857681669600201, 2.3912010209207293, 0.7097479599966684, 0.21473925233680377
0.28237364847875285, 2.2052904206183137, 0.7021193161933235, 0.19150722576029516
0.30261503645964294, 2.220826852465316, 0.6884069987634021, 0.2236224536608457
