acuracia,loss,frr,fpr
0.07305577376276512, 2.3080586235883445
0.14087457449594135, 2.5329612057132227, 0.8695734803164381, 0.44558386157219526
0.14087457449594135, 2.4423196343858695, 0.8695734803164381, 0.4409035823831431
0.14087457449594135, 2.4141178457922385, 0.8695734803164381, 0.43814430954482775
0.2128829536527887, 2.8512150582202165, 0.8966454457173816, 0.4419302646438582
0.2128829536527887, 3.424580646001347, 0.8966454457173816, 0.44173432210664687
0.21366849960722703, 2.7081153006118517, 0.8958612885726123, 0.438024346934223
0.29772191673212883, 2.8743981403435486, 0.8391250551784533, 0.3062907886305605
0.24927991620843154, 2.9437146887444614, 0.8408968996969195, 0.31813678864080014
0.13563760146635245, 2.909504923086714, 0.9179877651151239, 0.4349787742844929
0.33490442524221, 1.9961193960104415, 0.7268209499491426, 0.23893559264838635
0.3553286200576067, 2.3311057436502116, 0.7637958806073268, 0.28056355353458107
0.38517936632626343, 2.340303612082346, 0.7455758895845598, 0.23858634280253121
0.36684996072270226, 2.232822990707778, 0.7487058339167172, 0.27575330175544016
0.25582613249541764, 3.1371670146215473, 0.8303663671608676, 0.32220077539877534
0.27467923540193767, 2.244437013383302, 0.8178065445931695, 0.2904244793007517
0.40979313956533125, 1.7751576510453355, 0.6441160519972884, 0.20508610491035886
0.41450641529196125, 1.9724462496452804, 0.7081823062797266, 0.2614681455341569
0.49698874050798636, 1.511899708219811, 0.6026245773178978, 0.23794746959725216
0.5388845247446976, 1.3035594209556525, 0.5695683066814491, 0.1884736925678933
0.6423147420790782, 1.0653087942036512, 0.4941568524009157, 0.15806759516486885
0.6776643100288033, 0.9551806055725355, 0.4636432407111936, 0.14155212485148966
0.6821157371039539, 0.9768727515709766, 0.3959370264770906, 0.13157321802753158
0.6203194553548049, 1.1944153652904186, 0.4602591136470264, 0.14251316260045171
0.7460068080649385, 0.7599036320614765, 0.3565753503397784, 0.10979611137883345
0.7706205813040062, 0.7429515468768735, 0.30119318104390225, 0.10587733160124788
0.7237496726891857, 0.886078516830212, 0.3589341790765309, 0.10976173906518553
0.7441738675045824, 0.7376801825856922, 0.3832245829329908, 0.12602164365474303
0.6281749148991883, 1.0517682951113438, 0.45389905060671465, 0.16392306210886493
0.6904948939512962, 0.9314346152635642, 0.3492613741784732, 0.11411170505438603
0.7384131971720346, 0.8271516106022182, 0.35194478973699506, 0.11661247499155694
