Index,Media_clients,id_client
0,0.00013917684509853623,1_cliente
1,0.00031955681937247306,2_cliente
2,0.0003321109829141076,3_cliente
3,0.00026639759767135287,4_cliente
4,0.0002897943536199548,5_cliente
